id,mod_hex_id,courseID,mod_type,name,markdown,order,childOrder,treelevel,chpModPar,seqModPar,vrtModPar,parent,modparent_childlevel
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@0c253dd0ca8e4fc3893a27d753757ef5,0c253dd0ca8e4fc3893a27d753757ef5,MITxPRO+LASERxB1+1T2019,html,Text,NA,58,2,4,41ad78dff2594088a4eb8b6b7ce406f3,d33327f68f5d47a59dc0bcb58476a308,1e9d36ee44f34b1490599cac4351c943,1e9d36ee44f34b1490599cac4351c943,1e9d36ee44f34b1490599cac4351c943/2
block-v1:MITxPRO+LASERxB1+1T2019+type@sequential+block@32616f24f209429aa74bcbd306f9594c,32616f24f209429aa74bcbd306f9594c,MITxPRO+LASERxB1+1T2019,sequential,Grading and Completion Criteria (1 min),NA,59,8,2,41ad78dff2594088a4eb8b6b7ce406f3,32616f24f209429aa74bcbd306f9594c,NA,41ad78dff2594088a4eb8b6b7ce406f3,41ad78dff2594088a4eb8b6b7ce406f3/8
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@d162c5574f91400b85159890dcbfdd3a,d162c5574f91400b85159890dcbfdd3a,MITxPRO+LASERxB1+1T2019,vertical,Grading and Completion,NA,60,1,3,41ad78dff2594088a4eb8b6b7ce406f3,32616f24f209429aa74bcbd306f9594c,d162c5574f91400b85159890dcbfdd3a,32616f24f209429aa74bcbd306f9594c,32616f24f209429aa74bcbd306f9594c/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@c33c17be71ae4d588da7369472e5bb1b,c33c17be71ae4d588da7369472e5bb1b,MITxPRO+LASERxB1+1T2019,html,NA,NA,61,1,4,41ad78dff2594088a4eb8b6b7ce406f3,32616f24f209429aa74bcbd306f9594c,d162c5574f91400b85159890dcbfdd3a,d162c5574f91400b85159890dcbfdd3a,d162c5574f91400b85159890dcbfdd3a/1
block-v1:MITxPRO+LASERxB1+1T2019+type@sequential+block@4a30852379b64421a0e98cd0e7118cb4,4a30852379b64421a0e98cd0e7118cb4,MITxPRO+LASERxB1+1T2019,sequential,Certificate Information and CEUs (1 min),NA,62,9,2,41ad78dff2594088a4eb8b6b7ce406f3,4a30852379b64421a0e98cd0e7118cb4,NA,41ad78dff2594088a4eb8b6b7ce406f3,41ad78dff2594088a4eb8b6b7ce406f3/9
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@9e3894f4bded4babb231aa293d8a63d8,9e3894f4bded4babb231aa293d8a63d8,MITxPRO+LASERxB1+1T2019,vertical,Certificate Information and CEUs,NA,63,1,3,41ad78dff2594088a4eb8b6b7ce406f3,4a30852379b64421a0e98cd0e7118cb4,9e3894f4bded4babb231aa293d8a63d8,4a30852379b64421a0e98cd0e7118cb4,4a30852379b64421a0e98cd0e7118cb4/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@93679be414554a11b1893002f2229a93,93679be414554a11b1893002f2229a93,MITxPRO+LASERxB1+1T2019,html,NA,NA,64,1,4,41ad78dff2594088a4eb8b6b7ce406f3,4a30852379b64421a0e98cd0e7118cb4,9e3894f4bded4babb231aa293d8a63d8,9e3894f4bded4babb231aa293d8a63d8,9e3894f4bded4babb231aa293d8a63d8/1
block-v1:MITxPRO+LASERxB1+1T2019+type@sequential+block@998f9bac3a954e3798b4a2c2e5feeb53,998f9bac3a954e3798b4a2c2e5feeb53,MITxPRO+LASERxB1+1T2019,sequential,Learning Objectives (1 min),NA,65,10,2,41ad78dff2594088a4eb8b6b7ce406f3,998f9bac3a954e3798b4a2c2e5feeb53,NA,41ad78dff2594088a4eb8b6b7ce406f3,41ad78dff2594088a4eb8b6b7ce406f3/10
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@a96d7def248946c08c8be95663a38b2b,a96d7def248946c08c8be95663a38b2b,MITxPRO+LASERxB1+1T2019,vertical,Learning Objectives,NA,66,1,3,41ad78dff2594088a4eb8b6b7ce406f3,998f9bac3a954e3798b4a2c2e5feeb53,a96d7def248946c08c8be95663a38b2b,998f9bac3a954e3798b4a2c2e5feeb53,998f9bac3a954e3798b4a2c2e5feeb53/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@7040a13096d746ac84b8fac8d9752058,7040a13096d746ac84b8fac8d9752058,MITxPRO+LASERxB1+1T2019,html,NA,NA,67,1,4,41ad78dff2594088a4eb8b6b7ce406f3,998f9bac3a954e3798b4a2c2e5feeb53,a96d7def248946c08c8be95663a38b2b,a96d7def248946c08c8be95663a38b2b,a96d7def248946c08c8be95663a38b2b/1
block-v1:MITxPRO+LASERxB1+1T2019+type@sequential+block@88e7231ab5574ddf85d1db2efc79a807,88e7231ab5574ddf85d1db2efc79a807,MITxPRO+LASERxB1+1T2019,sequential,Academic Integrity and Rules of Conduct (1 min),NA,68,11,2,41ad78dff2594088a4eb8b6b7ce406f3,88e7231ab5574ddf85d1db2efc79a807,NA,41ad78dff2594088a4eb8b6b7ce406f3,41ad78dff2594088a4eb8b6b7ce406f3/11
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@5df9eef866334435bee4b97572d48f26,5df9eef866334435bee4b97572d48f26,MITxPRO+LASERxB1+1T2019,vertical,Academic Integrity and Rules of Conduct,NA,69,1,3,41ad78dff2594088a4eb8b6b7ce406f3,88e7231ab5574ddf85d1db2efc79a807,5df9eef866334435bee4b97572d48f26,88e7231ab5574ddf85d1db2efc79a807,88e7231ab5574ddf85d1db2efc79a807/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@9a0dc646f934470daf08c4b56ccf73db,9a0dc646f934470daf08c4b56ccf73db,MITxPRO+LASERxB1+1T2019,html,NA,NA,70,1,4,41ad78dff2594088a4eb8b6b7ce406f3,88e7231ab5574ddf85d1db2efc79a807,5df9eef866334435bee4b97572d48f26,5df9eef866334435bee4b97572d48f26,5df9eef866334435bee4b97572d48f26/1
block-v1:MITxPRO+LASERxB1+1T2019+type@sequential+block@9c3abf77edcc4038ace4d6b932aff686,9c3abf77edcc4038ace4d6b932aff686,MITxPRO+LASERxB1+1T2019,sequential,Software Requirements (1 min),NA,71,12,2,41ad78dff2594088a4eb8b6b7ce406f3,9c3abf77edcc4038ace4d6b932aff686,NA,41ad78dff2594088a4eb8b6b7ce406f3,41ad78dff2594088a4eb8b6b7ce406f3/12
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@d87f750663f640729312e288ff7b54ee,d87f750663f640729312e288ff7b54ee,MITxPRO+LASERxB1+1T2019,vertical,Software Requirements,NA,72,1,3,41ad78dff2594088a4eb8b6b7ce406f3,9c3abf77edcc4038ace4d6b932aff686,d87f750663f640729312e288ff7b54ee,9c3abf77edcc4038ace4d6b932aff686,9c3abf77edcc4038ace4d6b932aff686/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@fc0e049d56024bc9a02c9a9c435c3df7,fc0e049d56024bc9a02c9a9c435c3df7,MITxPRO+LASERxB1+1T2019,html,NA,NA,73,1,4,41ad78dff2594088a4eb8b6b7ce406f3,9c3abf77edcc4038ace4d6b932aff686,d87f750663f640729312e288ff7b54ee,d87f750663f640729312e288ff7b54ee,d87f750663f640729312e288ff7b54ee/1
block-v1:MITxPRO+LASERxB1+1T2019+type@chapter+block@b81f7ccf60e1421ba61ca2e20972139d,b81f7ccf60e1421ba61ca2e20972139d,MITxPRO+LASERxB1+1T2019,chapter,Week 1: Strategy (2.5 hrs),NA,74,2,1,b81f7ccf60e1421ba61ca2e20972139d,NA,NA,course,course/2
block-v1:MITxPRO+LASERxB1+1T2019+type@sequential+block@78bfd0b27639460682cba6b86208d978,78bfd0b27639460682cba6b86208d978,MITxPRO+LASERxB1+1T2019,sequential,Introduction to Strategy (3 min),NA,75,1,2,b81f7ccf60e1421ba61ca2e20972139d,78bfd0b27639460682cba6b86208d978,NA,b81f7ccf60e1421ba61ca2e20972139d,b81f7ccf60e1421ba61ca2e20972139d/1
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@2e2e33f9242b477099e2f21b48c014c2,2e2e33f9242b477099e2f21b48c014c2,MITxPRO+LASERxB1+1T2019,vertical,Introduction to Strategy,NA,76,1,3,b81f7ccf60e1421ba61ca2e20972139d,78bfd0b27639460682cba6b86208d978,2e2e33f9242b477099e2f21b48c014c2,78bfd0b27639460682cba6b86208d978,78bfd0b27639460682cba6b86208d978/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@67a089198fcb4e1c8f2385786c2b296f,67a089198fcb4e1c8f2385786c2b296f,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,77,1,4,b81f7ccf60e1421ba61ca2e20972139d,78bfd0b27639460682cba6b86208d978,2e2e33f9242b477099e2f21b48c014c2,2e2e33f9242b477099e2f21b48c014c2,2e2e33f9242b477099e2f21b48c014c2/1
block-v1:MITxPRO+LASERxB1+1T2019+type@video+block@64d48c6c9c7940639a932219a6c87198,64d48c6c9c7940639a932219a6c87198,MITxPRO+LASERxB1+1T2019,video,Setting the Stage: Strategy,NA,78,2,4,b81f7ccf60e1421ba61ca2e20972139d,78bfd0b27639460682cba6b86208d978,2e2e33f9242b477099e2f21b48c014c2,2e2e33f9242b477099e2f21b48c014c2,2e2e33f9242b477099e2f21b48c014c2/2
block-v1:MITxPRO+LASERxB1+1T2019+type@sequential+block@d968714ed24b4b5ab85fcc769d1f6ce6,d968714ed24b4b5ab85fcc769d1f6ce6,MITxPRO+LASERxB1+1T2019,sequential,What Is Strategy? (25 min),NA,79,2,2,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,NA,b81f7ccf60e1421ba61ca2e20972139d,b81f7ccf60e1421ba61ca2e20972139d/2
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@340f082ff1cd4b59a7e77408e8a0c37f,340f082ff1cd4b59a7e77408e8a0c37f,MITxPRO+LASERxB1+1T2019,vertical,Case: CRISPR Therapeutics,NA,80,1,3,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,340f082ff1cd4b59a7e77408e8a0c37f,d968714ed24b4b5ab85fcc769d1f6ce6,d968714ed24b4b5ab85fcc769d1f6ce6/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@b534b89233134e30a9b5645138bfa9ee,b534b89233134e30a9b5645138bfa9ee,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,81,1,4,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,340f082ff1cd4b59a7e77408e8a0c37f,340f082ff1cd4b59a7e77408e8a0c37f,340f082ff1cd4b59a7e77408e8a0c37f/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@fc5d3a81023c41d8ab70b19d4c5c50eb,fc5d3a81023c41d8ab70b19d4c5c50eb,MITxPRO+LASERxB1+1T2019,html,Key Takeaways,NA,82,2,4,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,340f082ff1cd4b59a7e77408e8a0c37f,340f082ff1cd4b59a7e77408e8a0c37f,340f082ff1cd4b59a7e77408e8a0c37f/2
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@296fbfa7fce5408484f55d759d80d7b7,296fbfa7fce5408484f55d759d80d7b7,MITxPRO+LASERxB1+1T2019,html,Reading ,NA,83,3,4,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,340f082ff1cd4b59a7e77408e8a0c37f,340f082ff1cd4b59a7e77408e8a0c37f,340f082ff1cd4b59a7e77408e8a0c37f/3
block-v1:MITxPRO+LASERxB1+1T2019+type@problem+block@0e37b720d23b4e7f8b313e79313fd107,0e37b720d23b4e7f8b313e79313fd107,MITxPRO+LASERxB1+1T2019,problem,Question #1,"What best describes the way that CRISPR has approached its strategy for creating new therapies, or ëproductsí?

(x) 	Maximize probability of developing a product successfully using a two-pronged approach.
( ) 	Targeting a large number of diseases simultaneously to minimize risk of an unviable product.
( ) 	Concentrating only on the in vivo approach because it has more future growth potential.
( ) 	They donít need to define a strategy for this ñ they can rely on their powerful technology.

[explanation]
Reading closely in the we see: 

""We are pursuing a two-pronged development strategy using both of the known gene editing approaches (ì in vivoî and ìex vivoî).""
[explanation]
",84,4,4,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,340f082ff1cd4b59a7e77408e8a0c37f,340f082ff1cd4b59a7e77408e8a0c37f,340f082ff1cd4b59a7e77408e8a0c37f/4
block-v1:MITxPRO+LASERxB1+1T2019+type@problem+block@6875d67fdd5f48168b62719df449bebd,6875d67fdd5f48168b62719df449bebd,MITxPRO+LASERxB1+1T2019,problem,Question #2,"What qualities or strengths does CRISPR Therapeutics believe it has that sets it apart and makes it a leader in this field?

( ) 	High cash inflows, investor confidence and significant funding sources to support R&amp;D spending.
(x) 	Scientific expertise, product development strategy, partnerships and intellectual property
( ) 	A young, dynamic team of graduates from top universities that brings a fresh perspective to the field.
( ) 	Strategic engagements with regulators and government agencies that position them uniquely to bring the new science into active clinical use.

[explanation]
Reading Closely we see that CRISPR Therapeutics believes it has

""(a) highly experienced team, together with our scientific expertise, product development strategy, partnerships and intellectual property."" as its strengths.
[explanation]
",85,5,4,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,340f082ff1cd4b59a7e77408e8a0c37f,340f082ff1cd4b59a7e77408e8a0c37f,340f082ff1cd4b59a7e77408e8a0c37f/5
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@a763dd7c518840da9721ff08918c41e9,a763dd7c518840da9721ff08918c41e9,MITxPRO+LASERxB1+1T2019,vertical,Understanding the Key Elements of Strategy,NA,86,2,3,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,a763dd7c518840da9721ff08918c41e9,d968714ed24b4b5ab85fcc769d1f6ce6,d968714ed24b4b5ab85fcc769d1f6ce6/2
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@d9c8d8c444a64dadbbb508652c721e17,d9c8d8c444a64dadbbb508652c721e17,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,87,1,4,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,a763dd7c518840da9721ff08918c41e9,a763dd7c518840da9721ff08918c41e9,a763dd7c518840da9721ff08918c41e9/1
block-v1:MITxPRO+LASERxB1+1T2019+type@video+block@6e13d61a7bdb44bca949c9f86fab3be5,6e13d61a7bdb44bca949c9f86fab3be5,MITxPRO+LASERxB1+1T2019,video,Understanding the Key Elements of Strategy,NA,88,2,4,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,a763dd7c518840da9721ff08918c41e9,a763dd7c518840da9721ff08918c41e9,a763dd7c518840da9721ff08918c41e9/2
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@7ddaf94446db4e3d8f70d0ed3883700d,7ddaf94446db4e3d8f70d0ed3883700d,MITxPRO+LASERxB1+1T2019,html,Duplicate of 'Raw HTML',NA,89,3,4,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,a763dd7c518840da9721ff08918c41e9,a763dd7c518840da9721ff08918c41e9,a763dd7c518840da9721ff08918c41e9/3
block-v1:MITxPRO+LASERxB1+1T2019+type@problem+block@195f78799f984cc2b06c48dfe36be751,195f78799f984cc2b06c48dfe36be751,MITxPRO+LASERxB1+1T2019,problem,Question #1,NA,90,4,4,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,a763dd7c518840da9721ff08918c41e9,a763dd7c518840da9721ff08918c41e9,a763dd7c518840da9721ff08918c41e9/4
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@c83958cdf0b74333adc5dbe75c2d53a1,c83958cdf0b74333adc5dbe75c2d53a1,MITxPRO+LASERxB1+1T2019,vertical,Understanding Your Company's Strategy,NA,91,3,3,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,c83958cdf0b74333adc5dbe75c2d53a1,d968714ed24b4b5ab85fcc769d1f6ce6,d968714ed24b4b5ab85fcc769d1f6ce6/3
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@f924752d8a1149668870b1e7698486f7,f924752d8a1149668870b1e7698486f7,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,92,1,4,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,c83958cdf0b74333adc5dbe75c2d53a1,c83958cdf0b74333adc5dbe75c2d53a1,c83958cdf0b74333adc5dbe75c2d53a1/1
block-v1:MITxPRO+LASERxB1+1T2019+type@video+block@d0c74f735e024943943e40333d6d337f,d0c74f735e024943943e40333d6d337f,MITxPRO+LASERxB1+1T2019,video,Understanding Your Company's Strategy,NA,93,2,4,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,c83958cdf0b74333adc5dbe75c2d53a1,c83958cdf0b74333adc5dbe75c2d53a1,c83958cdf0b74333adc5dbe75c2d53a1/2
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@2b160a91c44d44c89ba74b6b07b25629,2b160a91c44d44c89ba74b6b07b25629,MITxPRO+LASERxB1+1T2019,html,Duplicate of 'Raw HTML',NA,94,3,4,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,c83958cdf0b74333adc5dbe75c2d53a1,c83958cdf0b74333adc5dbe75c2d53a1,c83958cdf0b74333adc5dbe75c2d53a1/3
block-v1:MITxPRO+LASERxB1+1T2019+type@problem+block@983f8ff320594b279a7f4a6fe132f9c5,983f8ff320594b279a7f4a6fe132f9c5,MITxPRO+LASERxB1+1T2019,problem,Question #1,NA,95,4,4,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,c83958cdf0b74333adc5dbe75c2d53a1,c83958cdf0b74333adc5dbe75c2d53a1,c83958cdf0b74333adc5dbe75c2d53a1/4
block-v1:MITxPRO+LASERxB1+1T2019+type@problem+block@35adfa5d923046aebabfefd98f35ff05,35adfa5d923046aebabfefd98f35ff05,MITxPRO+LASERxB1+1T2019,problem,Question #2,NA,96,5,4,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,c83958cdf0b74333adc5dbe75c2d53a1,c83958cdf0b74333adc5dbe75c2d53a1,c83958cdf0b74333adc5dbe75c2d53a1/5
block-v1:MITxPRO+LASERxB1+1T2019+type@problem+block@b6f8a98476224da1b40e555ececc7ed8,b6f8a98476224da1b40e555ececc7ed8,MITxPRO+LASERxB1+1T2019,problem,Question #3,NA,97,6,4,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,c83958cdf0b74333adc5dbe75c2d53a1,c83958cdf0b74333adc5dbe75c2d53a1,c83958cdf0b74333adc5dbe75c2d53a1/6
block-v1:MITxPRO+LASERxB1+1T2019+type@problem+block@86e22cb5fe0e4b47a9489ecddf7ed78f,86e22cb5fe0e4b47a9489ecddf7ed78f,MITxPRO+LASERxB1+1T2019,problem,Question #4,">>You should learn and understand your companyís strategy so that:<<
( ) You know when to buy or sell its stock. {{ Trading based on insider knowledge is illegal. How can knowledge of the companyís strategy help you at work?}}
(x) You can align your efforts with it and ìswim downstream.î {{Strategy will have an impact on you through the decision-making guidance, particularly in the investment of resources. By aligning your efforts, and ìswimming downstreamî (i.e. with the current, not against it) you will have an easier time getting support for your ideas.}}
( ) You can sound knowledgeable to your peers. {{  This is not the main advantage. How can knowledge of the companyís strategy help you at work?}}
( ) You can challenge it and ìswim upstream.î {{  Usually you want it to be easier to get support for your ideas ñ not harder. Strategy impacts you through the decision-making guidance, particularly in the investment of resources. }}
||How can knowledge of the companyís strategy help you at work? Note that strategy will have an impact on you through the decision-making guidance, particularly in the investment of resources.||",98,7,4,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,c83958cdf0b74333adc5dbe75c2d53a1,c83958cdf0b74333adc5dbe75c2d53a1,c83958cdf0b74333adc5dbe75c2d53a1/7
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@84d637b6dbfa41df991a293fb34f694c,84d637b6dbfa41df991a293fb34f694c,MITxPRO+LASERxB1+1T2019,vertical,Put Into Practice,NA,99,4,3,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,84d637b6dbfa41df991a293fb34f694c,d968714ed24b4b5ab85fcc769d1f6ce6,d968714ed24b4b5ab85fcc769d1f6ce6/4
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@12aa6e1672ac4e7aa6449a7a8609cd72,12aa6e1672ac4e7aa6449a7a8609cd72,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,100,1,4,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,84d637b6dbfa41df991a293fb34f694c,84d637b6dbfa41df991a293fb34f694c,84d637b6dbfa41df991a293fb34f694c/1
block-v1:MITxPRO+LASERxB1+1T2019+type@drag-and-drop-v2+block@a1f2f12debe5432fb7a70bcd12bacfb9,a1f2f12debe5432fb7a70bcd12bacfb9,MITxPRO+LASERxB1+1T2019,drag-and-drop-v2,Question #1,NA,101,2,4,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,84d637b6dbfa41df991a293fb34f694c,84d637b6dbfa41df991a293fb34f694c,84d637b6dbfa41df991a293fb34f694c/2
block-v1:MITxPRO+LASERxB1+1T2019+type@drag-and-drop-v2+block@78f30e4dcac84e3cbea8b2cc6e0d62b3,78f30e4dcac84e3cbea8b2cc6e0d62b3,MITxPRO+LASERxB1+1T2019,drag-and-drop-v2,Question #2,NA,102,3,4,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,84d637b6dbfa41df991a293fb34f694c,84d637b6dbfa41df991a293fb34f694c,84d637b6dbfa41df991a293fb34f694c/3
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@a5181f313e474050b977b4267b1a7ee1,a5181f313e474050b977b4267b1a7ee1,MITxPRO+LASERxB1+1T2019,vertical,Reflection,NA,103,5,3,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,a5181f313e474050b977b4267b1a7ee1,d968714ed24b4b5ab85fcc769d1f6ce6,d968714ed24b4b5ab85fcc769d1f6ce6/5
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@309ccf3cc4fe429d9bfbaef53d3fa479,309ccf3cc4fe429d9bfbaef53d3fa479,MITxPRO+LASERxB1+1T2019,html,Duplicate of 'Raw HTML',NA,104,1,4,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,a5181f313e474050b977b4267b1a7ee1,a5181f313e474050b977b4267b1a7ee1,a5181f313e474050b977b4267b1a7ee1/1
block-v1:MITxPRO+LASERxB1+1T2019+type@problem+block@4c943503763e4e349906eea3ed3c8e86,4c943503763e4e349906eea3ed3c8e86,MITxPRO+LASERxB1+1T2019,problem,Reflection Question,NA,105,2,4,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,a5181f313e474050b977b4267b1a7ee1,a5181f313e474050b977b4267b1a7ee1,a5181f313e474050b977b4267b1a7ee1/2
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@bee9f506f4a845b0bc68b6b1caee58a2,bee9f506f4a845b0bc68b6b1caee58a2,MITxPRO+LASERxB1+1T2019,html,Duplicate of 'Duplicate of 'Raw HTML'',NA,106,3,4,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,a5181f313e474050b977b4267b1a7ee1,a5181f313e474050b977b4267b1a7ee1,a5181f313e474050b977b4267b1a7ee1/3
block-v1:MITxPRO+LASERxB1+1T2019+type@survey+block@bc42d26810654ea9a1df1efe1e58c7d5,bc42d26810654ea9a1df1efe1e58c7d5,MITxPRO+LASERxB1+1T2019,survey,NA,NA,107,4,4,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,a5181f313e474050b977b4267b1a7ee1,a5181f313e474050b977b4267b1a7ee1,a5181f313e474050b977b4267b1a7ee1/4
block-v1:MITxPRO+LASERxB1+1T2019+type@survey+block@a0a418b8540d479fa6e0f653b701da8b,a0a418b8540d479fa6e0f653b701da8b,MITxPRO+LASERxB1+1T2019,survey,NA,NA,108,5,4,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,a5181f313e474050b977b4267b1a7ee1,a5181f313e474050b977b4267b1a7ee1,a5181f313e474050b977b4267b1a7ee1/5
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@61a95fecc3cf4a08a3414e9110675930,61a95fecc3cf4a08a3414e9110675930,MITxPRO+LASERxB1+1T2019,vertical,Optional Activity (not required or graded),NA,109,6,3,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,61a95fecc3cf4a08a3414e9110675930,d968714ed24b4b5ab85fcc769d1f6ce6,d968714ed24b4b5ab85fcc769d1f6ce6/6
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@7af822066add4e7f8e007e4eee31a8bf,7af822066add4e7f8e007e4eee31a8bf,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,110,1,4,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,61a95fecc3cf4a08a3414e9110675930,61a95fecc3cf4a08a3414e9110675930,61a95fecc3cf4a08a3414e9110675930/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@0c9dea3b3a84482fbc9ce8487ef5ae94,0c9dea3b3a84482fbc9ce8487ef5ae94,MITxPRO+LASERxB1+1T2019,html,Optional Activities,NA,111,2,4,b81f7ccf60e1421ba61ca2e20972139d,d968714ed24b4b5ab85fcc769d1f6ce6,61a95fecc3cf4a08a3414e9110675930,61a95fecc3cf4a08a3414e9110675930,61a95fecc3cf4a08a3414e9110675930/2
block-v1:MITxPRO+LASERxB1+1T2019+type@sequential+block@13a6d46e04284ad1868e9a712f50d31f,13a6d46e04284ad1868e9a712f50d31f,MITxPRO+LASERxB1+1T2019,sequential,How Strategy Is Made and How You Can Make It for Your Group (20 min),NA,112,3,2,b81f7ccf60e1421ba61ca2e20972139d,13a6d46e04284ad1868e9a712f50d31f,NA,b81f7ccf60e1421ba61ca2e20972139d,b81f7ccf60e1421ba61ca2e20972139d/3
block-v1:MITxPRO+LASERxB1+1T2019+type@vertical+block@f50aa76a62194ee6be33edffff6d3028,f50aa76a62194ee6be33edffff6d3028,MITxPRO+LASERxB1+1T2019,vertical,Case: Kirk and the Squads at UFP,NA,113,1,3,b81f7ccf60e1421ba61ca2e20972139d,13a6d46e04284ad1868e9a712f50d31f,f50aa76a62194ee6be33edffff6d3028,13a6d46e04284ad1868e9a712f50d31f,13a6d46e04284ad1868e9a712f50d31f/1
block-v1:MITxPRO+LASERxB1+1T2019+type@html+block@d646286c8051419bbc2e31dd1db55ca8,d646286c8051419bbc2e31dd1db55ca8,MITxPRO+LASERxB1+1T2019,html,Raw HTML,NA,114,1,4,b81f7ccf60e1421ba61ca2e20972139d,13a6d46e04284ad1868e9a712f50d31f,f50aa76a62194ee6be33edffff6d3028,f50aa76a62194ee6be33edffff6d3028,f50aa76a62194ee6be33edffff6d3028/1
